text creates an illusion	teks skep n illusie	3
markers in	diskoersmerkers in	3
markers in the	diskoersmerkers in die	3
questioning	bevraagtekening	3
text discusses social	teks bespreek sosiale	3
discusses social	bespreek sosiale	3
morals	sedes	3
contemporary society	hedendaagse samelewing	3
divided	verdeeld	3
built to	gebou om	3
is very important in	is baie belangrik in	3
text puts	teks stel	3
text foregrounds its	teks stel sy	3
foregrounds its	stel sy	3
holds a	hou n	3
text uses conventions	teks gebruik konvensies	3
uses conventions	gebruik konvensies	3
text is engaged in	teks is besig met	3
text foregrounds	teks toon	3
foregrounds the	toon die	3
forms and	mediavorme en	3
specific effects	spesifieke effekte	3
foregrounding	voorgrond	3
design is the	ontwerp is die	3
identity are	identiteit word	3
encounter	kom	3
entering	wat	3
a fluid	n vloeibare	3
an affective	n affektiewe	3
audience constructs	gehoor konstrueer	3
are difficult to	is moeilik om	3
reader	van	3
sound and text	klank en teks	3
of numerous	van talle	3
suspended	opgeskorte	3
is academic	is akademies	3
often difficult	dikwels moeilik	3
in the design of	in die ontwerp van die	3
their physical	hul fisiese	3
are important elements of	is belangrike elemente van	3
in an ordered	in n geordende	3
by generic	deur generiese	3
emphasizes the form	beklemtoon die vorm	3
uses metanarratives	gebruik metanarratiewe	3
the relationship between sound	die verhouding tussen klank	3
the relationship between sound and	die verhouding tussen klank en	3
knowledge	kennisstruktuur	3
through manipulation	deur manipulasie	3
through manipulation of	deur manipulasie van	3
and makes the	en maak die	3
of cultural and social	van kulturele en sosiale	3
of constant	van konstante	3
merging	samesmelting	3
merging of	samesmelting van	3
electricity	elektrisiteit	3
with rhetoric	met retoriek	3
enhance	versterk	3
enhance the	versterk die	3
a critical reading	n kritiese lees	3
an integration	n integrasie	3
is an investigation	is n ondersoek	3
an investigation	n ondersoek	3
is an investigation into	is n ondersoek na	3
an investigation into	n ondersoek na	3
ways	wyses	3
the cultural hegemony	die kulturele hegemonie	3
text examines social	teks ondersoek sosiale	3
movements through	bewegings deur	3
mapping of	kartering van	3
image sound	beeld klank	3
that culture	dat kultuur	3
culture and society	kultuur en samelewing	3
text uses synonyms	teks gebruik sinonieme	3
uses synonyms	gebruik sinonieme	3
begins with a brief	begin met n kort	3
and important	en belangrike	3
editing is	redigering is	3
is of the	is van die	3
quality	gehalte	3
to academic	na akademiese	3
turn	draai	3
readability and	leesbaarheid en	3
text uses a hyperlink	teks gebruik n hiperskakel	3
text uses a hyperlink to	teks gebruik n hiperskakel om	3
provides a hyperlink	verskaf n hiperskakel	3
provides a hyperlink to	verskaf n hiperskakel na	3
necessitates the	noodsaak die	3
of hypertext for	van hiperteks vir	3
based on real	gebaseer op werklike	3
on real	op werklike	3
information for	inligting vir	3
reflexive pronoun	refleksiewe voornaamwoord	3
in both	op beide	3
a logical sequence of	n logiese volgorde van	3
animations and	animasies en	3
journalism and	joernalistiek en	3
see how the	sien hoe die	3
structure and form	struktuur en vorm	3
packages	pakkette	3
of experimental	van eksperimentele	3
teaching and learning	onderrig en leer	3
a form of textual	n vorm van tekstuele	3
form of textual	vorm van tekstuele	3
feminists	feministe	3
main	vernaamste	3
of the book is	van die boek word	3
in the post	in die post	3
examples from popular	voorbeelde uit populêre	3
from popular culture to	uit populêre kultuur om	3
shock	skok	3
sources		3
an established	n gevestigde	3
outlets	afsetpunte	3
text uses unfamiliar	teks gebruik onbekende	3
uses unfamiliar words	gebruik onbekende woorde	3
unfamiliar words and	onbekende woorde en	3
proponents	voorstanders	3
text as the	teks as die	3
rethink	om	3
of voice and	van stem en	3
readers have	lesers het	3
both classical	beide klassieke	3
both classical and	beide klassieke en	3
rubric	rubriek	3
algorithms and	algoritmes en	3
pay	aandag	3
units	tydeenhede	3
often follow	volg dikwels	3
to characters	na karakters	3
from previous	uit vorige	3
neutral and	neutraal en	3
an unspecified	n ongespesifiseerde	3
unspecified	ongespesifiseerde	3
often referred	dikwels na	3
for information	na inligting	3
promote a	bevorder n	3
form of writing	vorm van skryf	3
at the beginning of a	aan die begin van n	3
the beginning of a	die begin van n	3
is a place where	is n plek waar	3
breaks	breuke	3
constantly challenges	daag voortdurend	3
direct emotional	direkte emosionele	3
contextual analysis	kontekstuele analise	3
text actually	teks eintlik	3
is a comparison of	is n vergelyking van	3
a comparison of	n vergelyking van	3
and mass	en massamedia	3
only possible	slegs moontlik	3
is an example of rhetorical	is n voorbeeld van retoriese	3
an example of rhetorical	n voorbeeld van retoriese	3
into numbered sections	in genommerde afdelings	3
numbered sections	genommerde afdelings	3
of movies	van flieks	3
of mystery	van misterie	3
really	baie	3
aided	aangehelp	3
read	leesbare	3
an engaging narrative	n boeiende narratiewe	3
engaging narrative	boeiende narratiewe	3
and thus creates	en skep dus	3
thus creates	skep dus	3
appear	lyk	3
appear to	lyk asof	3
movement in the	beweging in die	3
aesthetically pleasing	esteties aangename	3
of a conversation	van n gesprek	3
a conversation between two	n gesprek tussen twee	3
conversation between two	gesprek tussen twee	3
movies	films	3
sound and music	klank en musiek	3
many characters	baie karakters	3
characters which	karakters wat	3
far	veel	3
pages of the text	bladsye van die teks	3
of the evolution	van die evolusie	3
of the evolution	van die evolusie van	3
text in its	teks in sy	3
of gothic	van gotiese	3
representational and	verteenwoordigend en	3
of potential	van potensiële	3
to cultural	op kulturele	3
creates textual	skep tekstuele	3
text uses historical	teks gebruik historiese	3
text uses the structure	teks gebruik die struktuur	3
text uses the structure of	teks gebruik die struktuur van	3
uses paradoxical	gebruik paradoksale	3
text uses metatextual	teks gebruik metatekstuele	3
home	tuis	3
text falls	teks val	3
prey	prooi	3
fallacy	dwaling	3
to	oor	3
front	voor	3
instructs	opdrag	3
is the structural	is die strukturele	3
describing how	beskryf hoe	3
the motivations	die motiverings	3
with a brief summary	met n kort opsomming	3
sentence begins by	sin begin deur	3
theoretical connection	teoretiese verband	3
theoretical connection between	teoretiese verband tussen	3
theories of semiotics	teorieë van semiotiek	3
uses semiotic	gebruik semiotiese	3
works like	werk soos	3
the user and	die gebruiker en	3
user and	gebruiker en	3
marks	dui	3
a generation	n generasie	3
postmodern discourse	postmoderne diskoers	3
explorations	verkennings	3
a more abstract	n meer abstrakte	3
childish	kinderagtige	3
sequencing	volgordebepaling	3
associations of	assosiasies van	3
postmodern critical	postmoderne kritiese	3
are socially	is sosiaal	3
voice		3
short poem	kort gedig	3
includes various	sluit verskeie	3
unbiased	onbevooroordeeld	3
structure of discourse	struktuur van diskoers	3
unified	verenig	3
quotes a	haal n	3
in the structure	in die struktuur	3
in the structure of	in die struktuur van	3
of the communication	van die kommunikasie	3
white spaces	wit spasies	3
out	blyk	3
grammatical form	grammatikale vorm	3
claim about	bewering oor	3
is still a	is steeds n	3
often described	dikwels beskryf	3
often described as	dikwels beskryf as	3
continue	steeds	3
considerable influence	aansienlike invloed	3
by journalists	deur joernaliste	3
text is important	teks is belangrik	3
is a strategy	is n strategie	3
the text should	die teks moet	3
decode	dekodeer	3
potentially	moontlik	3
out the	op die	3
against the idea	teen die idee	3
love	daarvan	3
modernist and	modernistiese en	3
literary terms	literêre terme	3
distance from the	afstand van die	3
tone to	toon aan	3
followed by an	gevolg deur n	3
question can	vraag kan	3
a transition	n oorgang	3
presented by	aangebied deur	3
comparison is	vergelyking word	3
based on their	gebaseer op hul	3
with examples of	met voorbeelde van	3
elements in	tekselemente in	3
chronological order of	chronologiese volgorde van	3
continues with	voort met	3
underlying structure of	onderliggende struktuur van	3
the general structure	die algemene struktuur	3
general structure	algemene struktuur	3
structural features	strukturele kenmerke	3
is compared	word vergelyk	3
is compared to	word vergelyk met	3
compared to a	vergelyk met n	3
year of	jaar van	3
the fundamentals	die grondbeginsels	3
fundamentals	grondbeginsels	3
the fundamentals of	die grondbeginsels van	3
fundamentals of	grondbeginsels van	3
that feminist	dat feministiese	3
conforms to the	voldoen aan die	3
myth is	mite is	3
on traditional	op tradisionele	3
use of these	gebruik van hierdie	3
a puzzle	n legkaart	3
an interruption	n onderbreking	3
persuasion	oortuiging	3
our identities	ons identiteite	3
cognitive map	kognitiewe kaart	3
net	netto	3
of the text emphasize	van die teks beklemtoon	3
multiple simultaneous	verskeie gelyktydige	3
a realist	n realistiese	3
explain	om	3
and takes	en neem	3
inconsistencies	teenstrydighede	3
content for	inhoud vir	3
or questions	of bevraagteken	3
by the narrator	deur die verteller	3
how and	hoe en	3
is provided to	word verskaf om	3
fuller	vollediger	3
with quotation	met aanhalingstekens	3
increased	vergroot	3
are underlined to	is onderstreep om	3
underlined to	onderstreep om	3
is increased	word verhoog	3
system is	stelsel word	3
the essence of	die kern van	3
essence of	kern van	3
information without	inligting sonder	3
them more	hulle meer	3
a visually appealing	n visueel aantreklike	3
visually appealing	visueel aantreklike	3
written work	geskrewe werk	3
functional linguistics	funksionele linguistiek	3
a theoretical approach	n teoretiese benadering	3
theoretical approach to	teoretiese benadering tot	3
in a small	in n klein	3
literature plays	literatuur speel	3
plays a central role	speel n sentrale rol	3
plays a central role in	speel n sentrale rol in	3
of recent	van onlangse	3
developments and	ontwikkelings en	3
in communicative	in kommunikatiewe	3
of repeating	van herhalende	3
use of quotation	gebruik van aanhalingstekens	3
of quotation	van aanhalingstekens	3
interpretation	teksinterpretasie	3
above is	hierbo is	3
example is	voorbeeld is	3
example is the	voorbeeld is die	3
note	let	3
that narrative	dat narratief	3
below is an	hieronder is n	3
design emphasizes the	ontwerp beklemtoon die	3
hypertextual interface	hipertekstuele koppelvlak	3
in the document	in die dokument	3
from sources	uit bronne	3
text offers no	teks bied geen	3
histories and	geskiedenisse en	3
transports	vervoer	3
language used by	taal wat deur	3
spiral	spiraal	3
the terminology used	die terminologie wat	3
fascinated	gefassineer	3
a narrative voice	n narratiewe stem	3
literature as an	literatuur as n	3
sense of reality	sin vir werklikheid	3
of reality	vir werklikheid	3
you probably	jy waarskynlik	3
text contains contradictions	teks bevat teenstrydighede	3
contains contradictions	bevat teenstrydighede	3
its relevance	die relevansie	3
relevance and	relevansie en	3
emotional or	emosionele of	3
was considered	is as	3
around the text	rondom die teks	3
reads a text	lees n teks	3
text creates meaning	teks skep betekenis	3
succinctly	bondig	3
must first	moet eers	3
the recurring	die herhalende	3
of ambiguous	van dubbelsinnige	3
is a human	is n menslike	3
typical of the	tipies van die	3
textbook explains	handboek verduidelik	3
form of hypertext	vorm van hiperteks	3
form of hypertext that	vorm van hiperteks wat	3
of the way	van die manier	3
visual representation of a	visuele voorstelling van n	3
happiness	geluk	3
and universal	en universele	3
is circular	is sirkelvormig	3
show the	wys die	3
hypertext links	hiperteks koppel	3
links the text to	koppel die teks aan	3
main	hoofnarratief	3
through the analysis	deur die ontleding	3
through the analysis of	deur die ontleding van	3
that the writer	dat die skrywer	3
the limits	die perke	3
limits of	perke van	3
in intercultural	in interkulturele	3
hypertextual and	hipertekstueel en	3
complex rhetorical	komplekse retoriese	3
a post apocalyptic	n post apokaliptiese	3
tools and	gereedskap en	3
and software	en sagteware	3
fractured	gebroke	3
of verbal and	van verbale en	3
of verbal and visual	van verbale en visuele	3
and visual images	en visuele beelde	3
of reality and	van werklikheid en	3
influences how	beïnvloed hoe	3
establishing	vestiging	3
values are	waardes is	3
and special	en spesiale	3
postmodern reader	postmoderne leser	3
the author of a	die skrywer van n	3
undifferentiated	ongedifferensieerde	3
its complex	sy komplekse	3
repeated	herhalende	3
mysterious and	geheimsinnige en	3
and has a	en het n	3
text takes a rhetorical	teks neem n retoriese	3
takes a rhetorical	neem n retoriese	3
presenting	wat	3
demonstrative	demonstratiewe	3
or factual	of feitelike	3
demanding	veeleisende	3
embrace	omhels	3
operate	funksioneer	3
as words	as woorde	3
desires and	begeertes en	3
is both a	is beide n	3
spectatorship	toeskouerskap	3
rise to	aanleiding tot	3
on theories	op teorieë	3
to various	aan verskeie	3
text uses a personal	teks gebruik n persoonlike	3
childlike	kinderlike	3
is dense and	is dig en	3
